1.50294E+18,1000000,8/17/17,17395.16667,date,,balance,date,balance,,
1.61201E+18,6109973.786,,,1/30/21,6140493.559,12280987.12,1/30/21,12280987.12,,
1.61201E+18,6125385.418,,,1/30/21,6109973.786,12219947.57,1/30/21,12219947.57,,
1.61201E+18,6117809.31,,,1/30/21,6125385.418,12250770.84,1/30/21,12250770.84,,
1.61201E+18,6175674.855,,,1/30/21,6117809.31,12235618.62,1/30/21,12235618.62,,
1.61207E+18,6195103.241,,,1/30/21,6175674.855,12351349.71,1/30/21,12351349.71,,
1.61248E+18,7116647.869,,,1/31/21,6195103.241,12390206.48,1/31/21,12390206.48,,
1.61248E+18,7145334.016,,,2/4/21,7116647.869,14233295.74,2/4/21,14233295.74,,
1.61248E+18,7150079.162,,,2/5/21,7145334.016,14290668.03,2/5/21,14290668.03,,
1.61249E+18,7083817.058,,,2/5/21,7150079.162,14300158.32,2/5/21,14300158.32,,
1.61249E+18,7059001.749,,,2/5/21,7083817.058,14167634.12,2/5/21,14167634.12,,
1.61249E+18,7042356.977,,,2/5/21,7059001.749,14118003.5,2/5/21,14118003.5,,
1.61249E+18,7051766.432,,,2/5/21,7042356.977,14084713.95,2/5/21,14084713.95,,
1.61249E+18,7072993.596,,,2/5/21,7051766.432,14103532.86,2/5/21,14103532.86,,
1.61266E+18,7322167.658,,,2/5/21,7072993.596,14145987.19,2/5/21,14145987.19,,
1.61297E+18,7437518.89,,,2/7/21,7322167.658,14644335.32,2/7/21,14644335.32,,
1.61299E+18,7654107.675,,,2/10/21,7437518.89,14875037.78,2/10/21,14875037.78,,
1.61299E+18,7628866.978,,,2/10/21,7654107.675,15308215.35,2/10/21,15308215.35,,
1.61301E+18,7628866.978,,,2/10/21,7628866.978,15257733.96,2/10/21,15257733.96,,
1.61311E+18,7485889.356,,,2/11/21,7628866.978,15257733.96,2/11/21,15257733.96,,
1.61311E+18,7486445.583,,,2/12/21,7485889.356,14971778.71,2/12/21,14971778.71,,
1.61314E+18,7524351.883,,,2/12/21,7486445.583,14972891.17,2/12/21,14972891.17,,
1.61322E+18,7460472.02,,,2/12/21,7524351.883,15048703.77,2/12/21,15048703.77,,
1.61328E+18,7560133.564,,,2/13/21,7460472.02,14920944.04,2/13/21,14920944.04,,
1.61332E+18,7507622.061,,,2/14/21,7560133.564,15120267.13,2/14/21,15120267.13,,
1.61351E+18,7175704.778,,,2/14/21,7507622.061,15015244.12,2/14/21,15015244.12,,
1.61351E+18,7172310.628,,,2/16/21,7175704.778,14351409.56,2/16/21,14351409.56,,
1.61351E+18,7164115.154,,,2/16/21,7172310.628,14344621.26,2/16/21,14344621.26,,
1.61351E+18,7186297.905,,,2/16/21,7164115.154,14328230.31,2/16/21,14328230.31,,
1.61351E+18,7199917.954,,,2/16/21,7186297.905,14372595.81,2/16/21,14372595.81,,
1.61353E+18,7222553.949,,,2/16/21,7199917.954,14399835.91,2/16/21,14399835.91,,
1.61389E+18,7624812.179,,,2/17/21,7222553.949,14445107.9,2/17/21,14445107.9,,
1.61394E+18,7538311.47,,,2/21/21,7624812.179,15249624.36,2/21/21,15249624.36,,
1.61428E+18,7066893.118,,,2/21/21,7538311.47,15076622.94,2/21/21,15076622.94,,
1.61471E+18,7375468.373,,,2/25/21,7066893.118,14133786.24,2/25/21,14133786.24,,
1.61471E+18,7326167.281,,,3/2/21,7375468.373,14750936.75,3/2/21,14750936.75,,
1.61471E+18,7347031.211,,,3/2/21,7326167.281,14652334.56,3/2/21,14652334.56,,
1.61472E+18,7238809.928,,,3/2/21,7347031.211,14694062.42,3/2/21,14694062.42,,
1.61472E+18,7233722.673,,,3/2/21,7238809.928,14477619.86,3/2/21,14477619.86,,
1.61472E+18,7234954.171,,,3/2/21,7233722.673,14467445.35,3/2/21,14467445.35,,
1.61472E+18,7276187.161,,,3/2/21,7234954.171,14469908.34,3/2/21,14469908.34,,
1.61472E+18,7290975.407,,,3/2/21,7276187.161,14552374.32,3/2/21,14552374.32,,
1.61472E+18,7337758.173,,,3/2/21,7290975.407,14581950.81,3/2/21,14581950.81,,
1.61484E+18,7101398.878,,,3/2/21,7337758.173,14675516.35,3/2/21,14675516.35,,
1.61484E+18,7122598.337,,,3/4/21,7101398.878,14202797.76,3/4/21,14202797.76,,
1.61484E+18,7139169.097,,,3/4/21,7122598.337,14245196.67,3/4/21,14245196.67,,
1.61484E+18,7132815.179,,,3/4/21,7139169.097,14278338.19,3/4/21,14278338.19,,
1.61484E+18,7217568.607,,,3/4/21,7132815.179,14265630.36,3/4/21,14265630.36,,
1.61485E+18,7035740.277,,,3/4/21,7217568.607,14435137.21,3/4/21,14435137.21,,
1.61486E+18,7030854.653,,,3/4/21,7035740.277,14071480.55,3/4/21,14071480.55,,
1.61487E+18,7054755.08,,,3/4/21,7030854.653,14061709.31,3/4/21,14061709.31,,
1.61487E+18,7032861.228,,,3/4/21,7054755.08,14109510.16,3/4/21,14109510.16,,
1.61488E+18,6751357.403,,,3/4/21,7032861.228,14065722.46,3/4/21,14065722.46,,
1.61489E+18,6747503.329,,,3/4/21,6751357.403,13502714.81,3/4/21,13502714.81,,
1.61535E+18,7801740.613,,,3/4/21,6747503.329,13495006.66,3/4/21,13495006.66,,
1.61535E+18,7794820.097,,,3/10/21,7801740.613,15603481.23,3/10/21,15603481.23,,
1.61535E+18,7809863.873,,,3/10/21,7794820.097,15589640.19,3/10/21,15589640.19,,
1.61535E+18,7819456.856,,,3/10/21,7809863.873,15619727.75,3/10/21,15619727.75,,
1.61535E+18,7832781.755,,,3/10/21,7819456.856,15638913.71,3/10/21,15638913.71,,
1.61535E+18,7828058.233,,,3/10/21,7832781.755,15665563.51,3/10/21,15665563.51,,
1.61535E+18,7856595.926,,,3/10/21,7828058.233,15656116.47,3/10/21,15656116.47,,
1.61536E+18,7902726.654,,,3/10/21,7856595.926,15713191.85,3/10/21,15713191.85,,
1.61541E+18,7832270.242,,,3/10/21,7902726.654,15805453.31,3/10/21,15805453.31,,
1.61555E+18,7625585.033,,,3/10/21,7832270.242,15664540.48,3/10/21,15664540.48,,
1.61558E+18,7530832.799,,,3/12/21,7625585.033,15251170.07,3/12/21,15251170.07,,
1.6156E+18,7475942.828,,,3/12/21,7530832.799,15061665.6,3/12/21,15061665.6,,
1.61578E+18,7407487.354,,,3/13/21,7475942.828,14951885.66,3/13/21,14951885.66,,
1.61608E+18,7333530.457,,,3/15/21,7407487.354,14814974.71,3/15/21,14814974.71,,
1.6161E+18,7279801.266,,,3/18/21,7333530.457,14667060.91,3/18/21,14667060.91,,
1.6161E+18,7320124.326,,,3/18/21,7279801.266,14559602.53,3/18/21,14559602.53,,
1.61611E+18,7318685.674,,,3/18/21,7320124.326,14640248.65,3/18/21,14640248.65,,
1.61611E+18,7308367.146,,,3/18/21,7318685.674,14637371.35,3/18/21,14637371.35,,
1.61611E+18,7279879.751,,,3/18/21,7308367.146,14616734.29,3/18/21,14616734.29,,
1.61629E+18,7476399.437,,,3/19/21,7279879.751,14559759.5,3/19/21,14559759.5,,
1.61661E+18,7085995.529,,,3/21/21,7476399.437,14952798.87,3/21/21,14952798.87,,
1.61719E+18,7659493.693,,,3/24/21,7085995.529,14171991.06,3/24/21,14171991.06,,
1.61749E+18,8029414.012,,,3/31/21,7659493.693,15318987.39,3/31/21,15318987.39,,
1.61749E+18,8041026.626,,,4/3/21,8029414.012,16058828.02,4/3/21,16058828.02,,
1.61749E+18,8040947.504,,,4/3/21,8041026.626,16082053.25,4/3/21,16082053.25,,
1.61749E+18,8054586.912,,,4/3/21,8040947.504,16081895.01,4/3/21,16081895.01,,
1.61749E+18,8071614.968,,,4/3/21,8054586.912,16109173.82,4/3/21,16109173.82,,
1.61749E+18,8056165.205,,,4/3/21,8071614.968,16143229.94,4/3/21,16143229.94,,
1.61749E+18,8021384.283,,,4/3/21,8056165.205,16112330.41,4/3/21,16112330.41,,
1.61749E+18,7945296.834,,,4/3/21,8021384.283,16042768.57,4/3/21,16042768.57,,
1.6175E+18,7980809.371,,,4/4/21,7945296.834,15890593.67,4/4/21,15890593.67,,
1.6175E+18,8066085.014,,,4/4/21,7980809.371,15961618.74,4/4/21,15961618.74,,
1.6175E+18,8054031.766,,,4/4/21,8066085.014,16132170.03,4/4/21,16132170.03,,
1.6175E+18,8085502.024,,,4/4/21,8054031.766,16108063.53,4/4/21,16108063.53,,
1.6175E+18,8042833.85,,,4/4/21,8085502.024,16171004.05,4/4/21,16171004.05,,
1.6175E+18,8053039.33,,,4/4/21,8042833.85,16085667.7,4/4/21,16085667.7,,
1.6175E+18,7998866.691,,,4/4/21,8053039.33,16106078.66,4/4/21,16106078.66,,
1.6175E+18,8005901.895,,,4/4/21,7998866.691,15997733.38,4/4/21,15997733.38,,
1.6175E+18,8036615.468,,,4/4/21,8005901.895,16011803.79,4/4/21,16011803.79,,
1.6175E+18,8056586.62,,,4/4/21,8036615.468,16073230.94,4/4/21,16073230.94,,
1.6175E+18,8064634.317,,,4/4/21,8056586.62,16113173.24,4/4/21,16113173.24,,
1.61751E+18,8018203.849,,,4/4/21,8064634.317,16129268.63,4/4/21,16129268.63,,
1.61759E+18,7900251.665,,,4/4/21,8018203.849,16036407.7,4/4/21,16036407.7,,
1.61776E+18,7808604.2,,,4/5/21,7900251.665,15800503.33,4/5/21,15800503.33,,
1.61824E+18,8111634.255,,,4/7/21,7808604.2,15617208.4,4/7/21,15617208.4,,
1.61856E+18,9197026.151,,,4/12/21,8111634.255,16223268.51,4/12/21,16223268.51,,
1.61856E+18,9153281.388,,,4/16/21,9197026.151,18394052.3,4/16/21,18394052.3,,
1.61857E+18,8992726.804,,,4/16/21,9153281.388,18306562.78,4/16/21,18306562.78,,
1.61857E+18,9002145.651,,,4/16/21,8992726.804,17985453.61,4/16/21,17985453.61,,
1.61857E+18,9011045.054,,,4/16/21,9002145.651,18004291.3,4/16/21,18004291.3,,
1.61857E+18,8992461.738,,,4/16/21,9011045.054,18022090.11,4/16/21,18022090.11,,
1.61857E+18,8986263.567,,,4/16/21,8992461.738,17984923.48,4/16/21,17984923.48,,
1.61857E+18,8940577.867,,,4/16/21,8986263.567,17972527.13,4/16/21,17972527.13,,
1.61857E+18,8990934.887,,,4/16/21,8940577.867,17881155.73,4/16/21,17881155.73,,
1.61857E+18,9009953.079,,,4/16/21,8990934.887,17981869.77,4/16/21,17981869.77,,
1.61857E+18,8967423.027,,,4/16/21,9009953.079,18019906.16,4/16/21,18019906.16,,
1.61866E+18,8728613.019,,,4/16/21,8967423.027,17934846.05,4/16/21,17934846.05,,
1.61866E+18,8681893.385,,,4/17/21,8728613.019,17457226.04,4/17/21,17457226.04,,
1.61867E+18,8698277.892,,,4/17/21,8681893.385,17363786.77,4/17/21,17363786.77,,
1.6187E+18,8550139.164,,,4/17/21,8698277.892,17396555.78,4/17/21,17396555.78,,
1.61871E+18,8629207.073,,,4/17/21,8550139.164,17100278.33,4/17/21,17100278.33,,
1.61871E+18,8670935.466,,,4/18/21,8629207.073,17258414.15,4/18/21,17258414.15,,
1.61914E+18,9072774.79,,,4/18/21,8670935.466,17341870.93,4/18/21,17341870.93,,
1.61914E+18,8882349.964,,,4/23/21,9072774.79,18145549.58,4/23/21,18145549.58,,
1.61914E+18,8921761.214,,,4/23/21,8882349.964,17764699.93,4/23/21,17764699.93,,
1.61914E+18,8845757.381,,,4/23/21,8921761.214,17843522.43,4/23/21,17843522.43,,
1.61914E+18,8815954.082,,,4/23/21,8845757.381,17691514.76,4/23/21,17691514.76,,
1.61914E+18,8749980.808,,,4/23/21,8815954.082,17631908.16,4/23/21,17631908.16,,
1.61914E+18,8796985.71,,,4/23/21,8749980.808,17499961.62,4/23/21,17499961.62,,
1.61914E+18,8946448.939,,,4/23/21,8796985.71,17593971.42,4/23/21,17593971.42,,
1.61914E+18,8838783.828,,,4/23/21,8946448.939,17892897.88,4/23/21,17892897.88,,
1.61914E+18,8763503.318,,,4/23/21,8838783.828,17677567.66,4/23/21,17677567.66,,
1.61914E+18,8686586.764,,,4/23/21,8763503.318,17527006.64,4/23/21,17527006.64,,
1.61915E+18,8621173.647,,,4/23/21,8686586.764,17373173.53,4/23/21,17373173.53,,
1.61915E+18,8698516.012,,,4/23/21,8621173.647,17242347.29,4/23/21,17242347.29,,
1.61915E+18,8667973.217,,,4/23/21,8698516.012,17397032.02,4/23/21,17397032.02,,
1.61982E+18,9658623.747,,,4/23/21,8667973.217,17335946.43,4/23/21,17335946.43,,
1.62017E+18,11502987.17,,,4/30/21,9658623.747,19317247.49,4/30/21,19317247.49,,
1.62017E+18,11566164.18,,,5/4/21,11502987.17,23005974.34,5/4/21,23005974.34,,
1.62017E+18,11555530,,,5/4/21,11566164.18,23132328.37,5/4/21,23132328.37,,
1.62017E+18,11168304.71,,,5/4/21,11555530,23111059.99,5/4/21,23111059.99,,
1.62019E+18,11127056.69,,,5/5/21,11168304.71,22336609.43,5/5/21,22336609.43,,
1.62019E+18,11032826.05,,,5/5/21,11127056.69,22254113.38,5/5/21,22254113.38,,
1.62019E+18,11068889.24,,,5/5/21,11032826.05,22065652.1,5/5/21,22065652.1,,
1.6202E+18,10913971.69,,,5/5/21,11068889.24,22137778.49,5/5/21,22137778.49,,
1.6202E+18,10964414.26,,,5/5/21,10913971.69,21827943.37,5/5/21,21827943.37,,
1.62036E+18,11429918.3,,,5/5/21,10964414.26,21928828.53,5/5/21,21928828.53,,
1.62037E+18,11524482.02,,,5/7/21,11429918.3,22859836.6,5/7/21,22859836.6,,
1.62043E+18,11627176.07,,,5/7/21,11524482.02,23048964.04,5/7/21,23048964.04,,
1.6207E+18,12956221.47,,,5/7/21,11627176.07,23254352.13,5/7/21,23254352.13,,
1.6207E+18,13045721.01,,,5/11/21,12956221.47,25912442.95,5/11/21,25912442.95,,
1.6207E+18,13059679.12,,,5/11/21,13045721.01,26091442.02,5/11/21,26091442.02,,
1.6207E+18,13030877.48,,,5/11/21,13059679.12,26119358.24,5/11/21,26119358.24,,
1.6207E+18,13102646.15,,,5/11/21,13030877.48,26061754.96,5/11/21,26061754.96,,
1.6207E+18,12954214.21,,,5/11/21,13102646.15,26205292.3,5/11/21,26205292.3,,
1.6207E+18,12887010.65,,,5/11/21,12954214.21,25908428.43,5/11/21,25908428.43,,
1.6207E+18,12962505.03,,,5/11/21,12887010.65,25774021.3,5/11/21,25774021.3,,
1.6207E+18,12958110.28,,,5/11/21,12962505.03,25925010.07,5/11/21,25925010.07,,
1.6207E+18,13008113.87,,,5/11/21,12958110.28,25916220.57,5/11/21,25916220.57,,
1.6207E+18,13063718.35,,,5/11/21,13008113.87,26016227.74,5/11/21,26016227.74,,
1.6207E+18,13152353.79,,,5/11/21,13063718.35,26127436.71,5/11/21,26127436.71,,
1.62074E+18,13513329.15,,,5/11/21,13152353.79,26304707.58,5/11/21,26304707.58,,
1.62084E+18,13862421.69,,,5/11/21,13513329.15,27026658.31,5/11/21,27026658.31,,
1.62084E+18,13723201.97,,,5/12/21,13862421.69,27724843.37,5/12/21,27724843.37,,
1.62084E+18,13606344.61,,,5/12/21,13723201.97,27446403.95,5/12/21,27446403.95,,
1.62086E+18,13809555.51,,,5/12/21,13606344.61,27212689.21,5/12/21,27212689.21,,
1.62086E+18,13987068.68,,,5/12/21,13809555.51,27619111.02,5/12/21,27619111.02,,
1.62086E+18,14068358.48,,,5/12/21,13987068.68,27974137.37,5/12/21,27974137.37,,
1.62086E+18,13511827.96,,,5/12/21,14068358.48,28136716.96,5/12/21,28136716.96,,
1.62086E+18,13061912.2,,,5/12/21,13511827.96,27023655.92,5/12/21,27023655.92,,
1.62087E+18,13585074.01,,,5/12/21,13061912.2,26123824.4,5/12/21,26123824.4,,
1.62088E+18,13528471.46,,,5/13/21,13585074.01,27170148.02,5/13/21,27170148.02,,
1.62089E+18,13586967.89,,,5/13/21,13528471.46,27056942.91,5/13/21,27056942.91,,
1.62109E+18,12700297.54,,,5/13/21,13586967.89,27173935.78,5/13/21,27173935.78,,
1.6211E+18,12570883.79,,,5/15/21,12700297.54,25400595.08,5/15/21,25400595.08,,
1.6211E+18,12562382.58,,,5/15/21,12570883.79,25141767.58,5/15/21,25141767.58,,
1.6211E+18,12577367.6,,,5/15/21,12562382.58,25124765.17,5/15/21,25124765.17,,
1.62111E+18,12561348.96,,,5/15/21,12577367.6,25154735.19,5/15/21,25154735.19,,
1.62111E+18,12506124.9,,,5/15/21,12561348.96,25122697.92,5/15/21,25122697.92,,
1.62135E+18,11822844.74,,,5/15/21,12506124.9,25012249.81,5/15/21,25012249.81,,
1.62138E+18,11770105,,,5/18/21,11822844.74,23645689.47,5/18/21,23645689.47,,
1.6216E+18,11987149.94,,,5/18/21,11770105,23540210,5/18/21,23540210,,
1.62161E+18,11113308.65,,,5/21/21,11987149.94,23974299.88,5/21/21,23974299.88,,
1.62161E+18,10767208.73,,,5/21/21,11113308.65,22226617.31,5/21/21,22226617.31,,
1.62195E+18,11035823.27,,,5/21/21,10767208.73,21534417.45,5/21/21,21534417.45,,
1.62218E+18,12212341.94,,,5/25/21,11035823.27,22071646.54,5/25/21,22071646.54,,
1.62278E+18,13756179.16,,,5/28/21,12212341.94,24424683.88,5/28/21,24424683.88,,
1.62278E+18,13770429.18,,,6/4/21,13756179.16,27512358.31,6/4/21,27512358.31,,
1.6228E+18,13852111.51,,,6/4/21,13770429.18,27540858.36,6/4/21,27540858.36,,
1.6228E+18,13763384.02,,,6/4/21,13852111.51,27704223.02,6/4/21,27704223.02,,
1.62289E+18,13746078.07,,,6/4/21,13763384.02,27526768.04,6/4/21,27526768.04,,
1.62291E+18,13696452.5,,,6/5/21,13746078.07,27492156.13,6/5/21,27492156.13,,
1.62292E+18,13603877.14,,,6/5/21,13696452.5,27392905,6/5/21,27392905,,
1.62293E+18,13582473.02,,,6/5/21,13603877.14,27207754.27,6/5/21,27207754.27,,
1.6231E+18,13860192.24,,,6/5/21,13582473.02,27164946.04,6/5/21,27164946.04,,
1.6231E+18,13789205.43,,,6/7/21,13860192.24,27720384.48,6/7/21,27720384.48,,
1.6231E+18,13691910.47,,,6/7/21,13789205.43,27578410.86,6/7/21,27578410.86,,
1.6231E+18,13773017.49,,,6/7/21,13691910.47,27383820.93,6/7/21,27383820.93,,
1.62311E+18,13720964.79,,,6/7/21,13773017.49,27546034.98,6/7/21,27546034.98,,
1.62311E+18,13778395.18,,,6/7/21,13720964.79,27441929.58,6/7/21,27441929.58,,
1.62311E+18,13802554.31,,,6/7/21,13778395.18,27556790.35,6/7/21,27556790.35,,
1.62311E+18,13747885.64,,,6/7/21,13802554.31,27605108.61,6/7/21,27605108.61,,
1.62311E+18,13679779.18,,,6/7/21,13747885.64,27495771.28,6/7/21,27495771.28,,
1.62335E+18,13111678.07,,,6/7/21,13679779.18,27359558.37,6/7/21,27359558.37,,
1.6236E+18,12755068.87,,,6/10/21,13111678.07,26223356.15,6/10/21,26223356.15,,
1.62379E+18,13249665.77,,,6/13/21,12755068.87,25510137.75,6/13/21,25510137.75,,
1.62379E+18,13282975.28,,,6/15/21,13249665.77,26499331.55,6/15/21,26499331.55,,
1.6238E+18,13200542.78,,,6/15/21,13282975.28,26565950.56,6/15/21,26565950.56,,
1.62381E+18,13233094.06,,,6/16/21,13200542.78,26401085.55,6/16/21,26401085.55,,
1.62426E+18,11786361.79,,,6/16/21,13233094.06,26466188.12,6/16/21,26466188.12,,
1.62426E+18,11752703.85,,,6/21/21,11786361.79,23572723.58,6/21/21,23572723.58,,
1.62426E+18,11666874.51,,,6/21/21,11752703.85,23505407.7,6/21/21,23505407.7,,
1.62426E+18,11606970.89,,,6/21/21,11666874.51,23333749.02,6/21/21,23333749.02,,
1.62426E+18,11728634.69,,,6/21/21,11606970.89,23213941.78,6/21/21,23213941.78,,
1.62426E+18,11698908.33,,,6/21/21,11728634.69,23457269.39,6/21/21,23457269.39,,
1.62426E+18,11668378.43,,,6/21/21,11698908.33,23397816.67,6/21/21,23397816.67,,
1.62427E+18,11665144.91,,,6/21/21,11668378.43,23336756.87,6/21/21,23336756.87,,
1.62427E+18,11644629.77,,,6/21/21,11665144.91,23330289.83,6/21/21,23330289.83,,
1.62427E+18,11608715.82,,,6/21/21,11644629.77,23289259.54,6/21/21,23289259.54,,
1.62427E+18,11785109.46,,,6/21/21,11608715.82,23217431.65,6/21/21,23217431.65,,
1.62427E+18,11878217.68,,,6/21/21,11785109.46,23570218.92,6/21/21,23570218.92,,
1.62451E+18,11323802.13,,,6/21/21,11878217.68,23756435.35,6/21/21,23756435.35,,
1.62461E+18,11402591.8,,,6/24/21,11323802.13,22647604.27,6/24/21,22647604.27,,
1.62505E+18,12936472.8,,,6/25/21,11402591.8,22805183.6,6/25/21,22805183.6,,
1.62505E+18,12917628.81,,,6/30/21,12936472.8,25872945.59,6/30/21,25872945.59,,
1.62505E+18,12924501.4,,,6/30/21,12917628.81,25835257.62,6/30/21,25835257.62,,
1.62505E+18,12961391.98,,,6/30/21,12924501.4,25849002.81,6/30/21,25849002.81,,
1.62513E+18,12902995.24,,,6/30/21,12961391.98,25922783.96,6/30/21,25922783.96,,
1.62513E+18,12899697.17,,,7/1/21,12902995.24,25805990.47,7/1/21,25805990.47,,
1.62514E+18,12897370.58,,,7/1/21,12899697.17,25799394.34,7/1/21,25799394.34,,
1.62514E+18,12933933.6,,,7/1/21,12897370.58,25794741.17,7/1/21,25794741.17,,
1.62514E+18,12858409.17,,,7/1/21,12933933.6,25867867.2,7/1/21,25867867.2,,
1.62515E+18,12942246.7,,,7/1/21,12858409.17,25716818.34,7/1/21,25716818.34,,
1.62515E+18,12931953.6,,,7/1/21,12942246.7,25884493.39,7/1/21,25884493.39,,
1.62515E+18,12837327.06,,,7/1/21,12931953.6,25863907.2,7/1/21,25863907.2,,
1.62515E+18,12705020.94,,,7/1/21,12837327.06,25674654.12,7/1/21,25674654.12,,
1.62515E+18,12725116.32,,,7/1/21,12705020.94,25410041.89,7/1/21,25410041.89,,
1.62515E+18,12699446.06,,,7/1/21,12725116.32,25450232.64,7/1/21,25450232.64,,
1.62516E+18,12648999.54,,,7/1/21,12699446.06,25398892.12,7/1/21,25398892.12,,
1.62516E+18,12628541.94,,,7/1/21,12648999.54,25297999.08,7/1/21,25297999.08,,
1.62516E+18,12630941.95,,,7/1/21,12628541.94,25257083.87,7/1/21,25257083.87,,
1.62516E+18,12593771.28,,,7/1/21,12630941.95,25261883.9,7/1/21,25261883.9,,
1.62516E+18,12604495.61,,,7/1/21,12593771.28,25187542.56,7/1/21,25187542.56,,
1.62516E+18,12654364.73,,,7/1/21,12604495.61,25208991.21,7/1/21,25208991.21,,
1.62516E+18,12651398.98,,,7/1/21,12654364.73,25308729.45,7/1/21,25308729.45,,
1.62517E+18,12549901.69,,,7/1/21,12651398.98,25302797.96,7/1/21,25302797.96,,
1.62519E+18,12463241.53,,,7/1/21,12549901.69,25099803.37,7/1/21,25099803.37,,
1.62519E+18,12458193.86,,,7/2/21,12463241.53,24926483.06,7/2/21,24926483.06,,
1.6252E+18,12479245.2,,,7/2/21,12458193.86,24916387.71,7/2/21,24916387.71,,
1.6252E+18,12461754.83,,,7/2/21,12479245.2,24958490.4,7/2/21,24958490.4,,
1.6252E+18,12444471.52,,,7/2/21,12461754.83,24923509.67,7/2/21,24923509.67,,
1.6252E+18,12467634.27,,,7/2/21,12444471.52,24888943.03,7/2/21,24888943.03,,
1.62521E+18,12314254.23,,,7/2/21,12467634.27,24935268.55,7/2/21,24935268.55,,
1.62521E+18,12281198.92,,,7/2/21,12314254.23,24628508.46,7/2/21,24628508.46,,
1.62546E+18,12539985.84,,,7/2/21,12281198.92,24562397.84,7/2/21,24562397.84,,
1.62546E+18,12549444.54,,,7/5/21,12539985.84,25079971.68,7/5/21,25079971.68,,
1.62546E+18,12580873.1,,,7/5/21,12549444.54,25098889.09,7/5/21,25098889.09,,
1.62546E+18,12608672.94,,,7/5/21,12580873.1,25161746.2,7/5/21,25161746.2,,
1.62546E+18,12547841.32,,,7/5/21,12608672.94,25217345.88,7/5/21,25217345.88,,
1.62546E+18,12552793.06,,,7/5/21,12547841.32,25095682.63,7/5/21,25095682.63,,
1.62546E+18,12553347.91,,,7/5/21,12552793.06,25105586.11,7/5/21,25105586.11,,
1.62546E+18,12595783.4,,,7/5/21,12553347.91,25106695.82,7/5/21,25106695.82,,
1.62546E+18,12515438.66,,,7/5/21,12595783.4,25191566.79,7/5/21,25191566.79,,
1.62546E+18,12511118.74,,,7/5/21,12515438.66,25030877.31,7/5/21,25030877.31,,
1.62546E+18,12566065.47,,,7/5/21,12511118.74,25022237.48,7/5/21,25022237.48,,
1.62549E+18,12113987.46,,,7/5/21,12566065.47,25132130.93,7/5/21,25132130.93,,
1.62549E+18,12158037.58,,,7/5/21,12113987.46,24227974.92,7/5/21,24227974.92,,
1.62549E+18,12202493.39,,,7/5/21,12158037.58,24316075.16,7/5/21,24316075.16,,
1.62549E+18,12202603.78,,,7/5/21,12202493.39,24404986.77,7/5/21,24404986.77,,
1.62549E+18,12225099.32,,,7/5/21,12202603.78,24405207.56,7/5/21,24405207.56,,
1.62549E+18,12205989.02,,,7/5/21,12225099.32,24450198.64,7/5/21,24450198.64,,
1.62549E+18,12206320.45,,,7/5/21,12205989.02,24411978.03,7/5/21,24411978.03,,
1.62549E+18,12248280.39,,,7/5/21,12206320.45,24412640.91,7/5/21,24412640.91,,
1.6255E+18,12222992.99,,,7/5/21,12248280.39,24496560.79,7/5/21,24496560.79,,
1.6255E+18,12245213.5,,,7/5/21,12222992.99,24445985.98,7/5/21,24445985.98,,
